age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y
51,6,3,1,0,228,1,0,6,1,136,1,-1,0,0
39,1,1,4,0,45248,1,0,6,1,1623,1,-1,0,1
50,8,0,4,0,-84,1,0,6,1,101,1,-1,0,0
32,7,1,1,0,310,1,0,6,1,144,1,-1,0,0
42,3,0,4,0,132,1,0,6,1,238,1,-1,0,0
50,1,0,1,0,797,1,0,6,1,354,1,-1,0,0
40,7,0,1,0,71,0,0,6,1,79,1,-1,0,0
46,0,3,4,0,2,1,0,6,1,187,1,-1,0,0
37,0,0,0,0,231,1,1,6,1,451,2,-1,0,0
34,3,0,1,0,270,1,1,6,1,159,1,-1,0,0
44,3,0,1,0,274,1,1,6,1,409,1,-1,0,0
40,6,1,1,0,-109,1,1,6,1,170,1,-1,0,0
37,1,0,1,0,1,1,0,6,1,608,1,-1,0,1
33,3,1,1,1,-60,0,0,6,1,243,1,-1,0,0
35,3,0,1,0,89,1,0,6,1,145,2,-1,0,0
58,3,3,1,0,-11,0,0,6,1,112,1,-1,0,0
39,3,0,3,0,0,1,0,6,1,262,2,-1,0,0
43,3,0,1,0,-509,1,0,6,1,124,1,-1,0,0
39,9,0,3,0,408,1,0,6,1,53,1,-1,0,0
36,7,1,3,0,58,1,0,6,1,134,1,-1,0,0
57,5,1,1,0,1640,0,1,6,1,204,4,-1,0,0
36,6,1,1,0,20,1,0,6,1,186,1,-1,0,0
50,3,0,3,0,71,1,0,6,1,678,1,-1,0,0
55,3,0,1,0,52,1,0,6,1,182,1,-1,0,0
44,8,0,0,0,292,1,0,6,1,162,1,-1,0,0
44,7,3,1,0,424,1,0,6,1,27,1,-1,0,0
39,10,1,3,0,109,1,0,6,1,699,3,-1,0,0
46,3,0,4,0,1044,1,0,6,1,43,1,-1,0,0
39,3,0,1,0,983,1,0,6,1,97,1,-1,0,0
34,6,0,1,0,869,0,0,6,1,1677,1,-1,0,1
40,3,0,3,0,668,1,0,6,1,283,2,-1,0,0
50,0,0,0,0,964,1,0,6,1,323,1,-1,0,0
31,0,1,1,0,301,1,0,6,1,82,1,-1,0,0
37,6,1,1,0,140,1,0,6,1,310,1,-1,0,0
39,0,1,1,0,1877,1,0,6,1,185,1,-1,0,0
51,3,0,3,0,1127,1,0,6,1,47,1,-1,0,0
41,1,0,1,0,871,1,0,6,1,145,1,-1,0,0
41,1,0,1,0,767,1,1,6,1,204,1,-1,0,0
43,3,0,1,0,0,0,0,6,1,187,1,-1,0,0
30,7,1,1,0,209,1,0,6,1,30,2,-1,0,0
54,0,3,3,0,0,0,0,6,1,472,1,-1,0,0
43,3,3,1,0,110,1,1,6,1,448,1,-1,0,0
59,0,3,0,0,-76,1,1,6,1,264,1,-1,0,0
47,1,0,4,0,178,1,0,6,1,169,1,-1,0,0
40,3,0,3,0,-66,1,0,6,1,288,1,-1,0,0
32,1,0,1,0,0,1,0,6,1,176,2,-1,0,0
29,3,0,1,0,1,1,0,6,1,215,1,-1,0,0
36,3,0,1,0,0,1,0,6,1,337,1,-1,0,0
55,9,0,0,0,5345,0,0,6,1,278,1,-1,0,0
30,3,3,1,0,-209,1,0,6,1,188,2,-1,0,0
39,6,1,1,0,0,1,0,6,1,174,2,-1,0,0
39,3,3,1,0,42,1,0,6,1,226,2,-1,0,0
50,3,3,1,0,41,1,0,6,1,190,1,-1,0,0
44,3,0,1,0,-99,1,0,6,1,111,2,-1,0,0
37,1,1,1,0,17,1,0,6,1,164,1,-1,0,0
46,6,0,3,0,276,1,1,6,1,157,2,-1,0,0
32,1,1,4,0,-170,0,0,6,1,46,1,-1,0,0
37,0,1,0,0,230,1,1,6,1,374,1,-1,0,0
29,3,0,1,0,9,1,0,6,1,349,1,-1,0,0
41,3,0,1,0,946,1,0,6,1,325,1,-1,0,0
45,3,0,3,0,1297,1,0,6,1,233,2,-1,0,0
57,5,3,1,0,-331,1,0,6,1,531,1,-1,0,0
48,3,1,1,0,44,1,0,6,1,153,1,-1,0,0
60,5,0,1,1,15,0,0,6,1,80,1,-1,0,0
26,6,1,1,0,712,1,0,6,1,232,1,-1,0,0
58,5,0,1,0,5435,1,0,6,1,118,1,-1,0,0
34,6,0,1,0,507,1,0,6,1,190,1,-1,0,0
55,9,3,1,0,387,1,0,6,1,918,1,-1,0,1
41,3,0,3,0,0,1,1,6,1,238,1,-1,0,0
50,0,3,1,0,1716,1,0,6,1,82,1,-1,0,0
49,2,0,1,0,167,1,1,6,1,198,3,-1,0,0
44,6,0,4,0,40,0,1,6,1,160,2,-1,0,0
44,3,0,3,0,148,1,0,6,1,211,1,-1,0,0
31,1,0,1,0,17,1,1,6,1,120,1,-1,0,0
34,3,1,0,0,1011,1,0,6,1,136,1,-1,0,0
46,0,1,4,0,1527,1,0,6,1,269,1,-1,0,0
42,0,0,0,0,744,0,0,6,1,157,1,-1,0,0
52,6,0,1,0,484,1,0,6,1,128,1,-1,0,0
29,0,1,0,0,0,1,0,6,1,211,1,-1,0,0
53,5,0,3,0,136,1,0,6,1,267,2,-1,0,0
43,3,0,1,0,1335,1,0,6,1,371,2,-1,0,0
38,0,0,1,0,517,1,0,6,1,288,2,-1,0,0
46,0,0,0,0,459,1,0,6,1,221,1,-1,0,0
48,0,3,4,0,549,1,0,6,1,427,1,-1,0,0
30,6,3,1,0,83,1,1,6,1,310,1,-1,0,0
44,3,0,3,0,213,0,0,6,1,158,1,-1,0,0
31,10,0,3,0,203,1,0,6,1,604,3,-1,0,0
42,7,1,1,0,518,1,0,6,1,198,1,-1,0,0
40,0,1,0,0,3877,1,0,6,1,145,1,-1,0,0
52,6,0,1,0,1236,1,0,6,1,247,1,-1,0,0
45,3,3,1,0,756,1,0,6,1,179,2,-1,0,0
48,3,0,1,0,157,1,0,6,1,73,1,-1,0,0
45,3,0,3,0,-66,1,0,6,1,263,2,-1,0,0
34,3,0,4,0,245,1,0,6,1,13,1,-1,0,0
34,3,0,3,0,-144,1,0,6,1,79,2,-1,0,0
46,3,0,1,0,71,1,0,6,1,416,1,-1,0,0
49,7,3,1,0,505,1,0,6,1,162,1,-1,0,0
50,1,0,3,0,249,1,0,6,1,129,1,-1,0,0
34,6,1,1,0,0,1,0,6,1,150,1,-1,0,0
40,9,1,1,0,11,1,0,6,1,43,1,-1,0,0
36,6,0,1,0,639,1,0,6,1,191,1,-1,0,0
59,3,3,4,0,124,1,0,6,1,26,1,-1,0,0
45,3,0,1,0,82,1,0,6,1,250,1,-1,0,0
36,8,0,0,0,107,1,0,6,1,146,1,-1,0,0
56,7,0,1,0,473,1,0,6,1,416,1,-1,0,0
42,7,3,1,0,372,1,1,6,1,121,2,-1,0,0
30,6,0,1,0,46,1,0,6,1,114,2,-1,0,0
30,11,1,0,0,34,1,0,6,1,289,1,-1,0,0
47,8,0,4,0,935,1,0,6,1,225,1,-1,0,0
33,3,0,1,0,-10,1,0,6,1,123,1,-1,0,0
36,6,0,1,0,-106,1,0,6,1,130,2,-1,0,0
39,7,3,3,0,471,1,0,6,1,161,2,-1,0,0
56,6,3,1,0,778,1,0,6,1,149,2,-1,0,0
39,3,3,4,0,170,1,0,6,1,268,2,-1,0,0
42,1,0,1,0,315,1,0,6,1,259,2,-1,0,0
52,3,0,1,0,3165,0,0,6,1,26,1,-1,0,0
36,6,3,1,0,131,1,0,6,1,153,1,-1,0,0
35,2,0,1,1,204,1,0,6,1,424,2,-1,0,0
47,1,0,1,0,83,1,0,6,1,179,2,-1,0,0
59,7,3,1,0,0,1,1,6,1,97,1,-1,0,0
57,3,0,3,0,5431,1,1,6,1,383,1,-1,0,0
38,0,0,4,0,1759,1,0,6,1,440,1,-1,0,0
46,9,0,1,0,-125,1,0,6,1,23,1,-1,0,0
34,3,0,1,0,0,0,0,6,1,195,1,-1,0,0
28,7,1,1,0,5090,1,0,6,1,1297,3,-1,0,1
38,1,0,4,0,573,1,0,6,1,87,1,-1,0,0
56,3,0,1,0,1602,1,0,6,1,427,1,-1,0,0
41,3,1,3,1,-137,1,1,6,1,189,1,-1,0,0
52,1,0,4,0,0,0,0,6,1,195,1,-1,0,0
54,7,0,1,0,193,0,0,6,1,179,1,-1,0,0
61,5,0,1,0,195,1,1,6,1,179,1,-1,0,0
53,2,0,1,0,288,0,0,6,1,69,1,-1,0,0
47,1,0,1,0,19,1,0,6,1,105,2,-1,0,0
53,3,0,3,0,25,1,0,6,1,266,3,-1,0,0
46,7,0,1,0,216,1,0,6,1,524,2,-1,0,0
39,3,3,3,0,190,1,1,6,1,96,2,-1,0,0
56,1,3,1,0,99,1,0,6,1,155,2,-1,0,0
55,7,3,3,0,2298,1,0,6,1,162,2,-1,0,0
44,0,0,0,0,17,1,0,6,1,352,2,-1,0,0
37,1,0,3,0,0,1,0,6,1,76,4,-1,0,0
35,3,0,3,0,0,1,0,6,1,154,2,-1,0,0
55,3,0,1,0,840,1,0,6,1,310,2,-1,0,0
37,7,0,1,0,358,1,0,6,1,390,3,-1,0,0
30,1,1,1,0,0,1,0,6,1,369,1,-1,0,0
37,3,0,3,0,-325,1,1,6,1,112,2,-1,0,0
36,1,1,1,0,-15,1,0,6,1,341,3,-1,0,0
38,1,0,1,0,581,1,0,6,1,79,1,-1,0,0
41,6,3,3,0,4070,1,0,6,1,140,2,-1,0,0
48,5,0,1,0,74,0,1,6,1,315,1,-1,0,0
55,7,3,1,0,141,1,0,6,1,262,2,-1,0,0
28,7,3,1,0,89,0,0,6,1,174,2,-1,0,0
54,7,0,1,1,0,1,0,6,1,138,3,-1,0,0
30,3,0,1,0,450,0,0,6,1,526,2,-1,0,0
48,1,0,0,0,310,0,0,6,1,135,1,-1,0,0
31,8,0,1,0,0,1,0,6,1,36,5,-1,0,0
38,3,0,1,0,384,1,0,6,1,1906,3,-1,0,0
37,3,0,1,0,395,1,0,6,1,219,2,-1,0,0
37,7,1,4,0,-118,1,0,6,1,147,2,-1,0,0
56,3,0,3,0,5,1,1,6,1,407,2,-1,0,0
51,3,0,1,0,50,1,1,6,1,121,1,-1,0,0
39,3,0,1,0,285,1,1,6,1,209,1,-1,0,0
49,1,0,4,0,15,0,0,6,1,92,2,-1,0,0
51,3,0,3,0,653,1,1,6,1,208,1,-1,0,0
43,8,0,1,0,918,1,0,6,1,193,1,-1,0,0
32,7,0,1,0,243,1,1,6,1,144,1,-1,0,0
29,1,1,0,0,405,1,0,6,1,65,1,-1,0,0
48,0,3,0,0,1328,1,0,6,1,339,1,-1,0,0
55,7,0,3,0,255,1,0,6,1,285,1,-1,0,0
53,3,0,1,0,3397,1,0,6,1,231,1,-1,0,0
47,1,0,4,0,2106,1,0,6,1,168,1,-1,0,0
39,0,0,0,0,2877,1,0,6,1,278,1,-1,0,0
31,3,1,0,0,60,1,1,6,1,389,1,-1,0,0
39,3,0,3,0,2226,1,0,6,1,158,1,-1,0,0
40,3,0,3,0,2880,1,0,6,1,145,2,-1,0,0
40,1,1,4,0,-5,1,0,6,1,78,2,-1,0,0
48,1,0,1,0,147,0,0,6,1,142,3,-1,0,0
33,1,3,1,0,7,1,1,6,1,87,1,-1,0,0
40,1,0,1,0,109,1,0,6,1,147,2,-1,0,0
59,5,0,3,0,-119,1,0,6,1,289,1,-1,0,0
30,1,0,1,0,484,1,0,6,1,703,1,-1,0,1
31,0,1,0,0,1852,1,0,6,1,170,3,-1,0,0
35,9,0,1,0,533,1,0,6,1,802,1,-1,0,0
54,1,3,1,0,21,1,0,6,1,381,2,-1,0,0
34,6,1,4,0,2434,1,0,6,1,218,4,-1,0,0
32,1,0,1,0,90,1,1,6,1,57,2,-1,0,0
56,6,3,4,0,4246,1,0,6,1,304,2,-1,0,0
32,6,1,0,0,395,1,0,6,1,241,3,-1,0,0
42,3,0,3,0,15,1,0,6,1,230,1,-1,0,0
33,7,0,0,0,85,0,0,6,1,262,3,-1,0,0
52,2,0,0,0,-184,1,1,6,1,392,2,-1,0,0
52,7,0,1,0,660,0,0,6,1,201,2,-1,0,0
52,3,3,3,1,-183,1,0,6,1,145,1,-1,0,0
30,9,3,1,0,1144,1,0,6,1,252,1,-1,0,0
44,7,3,1,0,1,1,0,6,1,235,4,-1,0,0
35,6,0,1,0,69,1,1,6,1,235,2,-1,0,0
55,0,1,1,0,220,1,0,6,1,328,2,-1,0,0
33,3,0,3,0,332,1,0,6,1,116,2,-1,0,0
37,3,1,1,0,240,1,0,6,1,246,1,-1,0,0
42,1,1,1,0,0,1,0,6,1,293,1,-1,0,0
43,9,0,1,0,0,1,0,6,1,37,2,-1,0,0
38,2,0,0,0,898,1,0,6,1,132,2,-1,0,0
37,1,0,1,0,123,1,1,6,1,530,2,-1,0,0
31,11,1,1,0,252,1,0,6,1,175,3,-1,0,0
41,0,0,0,0,65,1,0,6,1,524,2,-1,0,0
41,1,0,1,0,-366,1,1,6,1,29,3,-1,0,0
29,11,1,1,0,209,1,0,6,1,311,2,-1,0,0
38,6,1,1,0,221,1,0,6,1,211,2,-1,0,0
44,8,3,0,0,4,1,0,6,1,312,3,-1,0,0
39,6,0,1,0,104,1,0,6,1,412,1,-1,0,0
28,1,1,1,0,312,1,0,6,1,392,1,-1,0,0
33,3,0,1,0,-349,1,0,6,1,191,1,-1,0,0
41,7,0,4,0,4,0,0,6,1,284,2,-1,0,0
40,3,0,3,0,-322,1,1,6,1,144,1,-1,0,0
29,6,0,1,0,-150,1,0,6,1,328,1,-1,0,0
38,0,0,4,0,1349,1,0,6,1,100,1,-1,0,0
32,6,0,0,0,281,1,0,6,1,226,1,-1,0,0
45,7,0,1,0,1259,1,0,6,1,507,1,-1,0,0
33,6,1,1,0,101,1,0,6,1,392,1,-1,0,0
34,3,0,1,0,848,1,0,6,1,684,2,-1,0,0
41,2,0,4,0,89,1,0,6,1,333,2,-1,0,0
41,3,0,1,0,140,1,0,6,1,311,3,-1,0,0
35,6,1,1,0,148,1,0,6,1,128,2,-1,0,0
40,1,1,1,0,200,1,0,6,1,322,2,-1,0,0
60,8,0,3,0,46,1,0,6,1,202,4,-1,0,0
47,7,3,1,0,201,1,0,6,1,92,2,-1,0,0
46,3,0,3,0,530,1,0,6,1,739,3,-1,0,0
31,3,1,1,0,0,1,0,6,1,273,2,-1,0,0
49,8,0,1,0,1,1,0,6,1,260,3,-1,0,0
29,3,0,1,0,43,1,0,6,1,268,2,-1,0,0
31,0,1,0,0,-173,1,0,6,1,396,2,-1,0,0
38,0,0,0,0,389,1,0,6,1,262,1,-1,0,0
37,3,0,3,0,215,1,1,6,1,308,3,-1,0,0
35,1,0,1,0,-131,1,0,6,1,467,2,-1,0,0
31,0,1,1,0,783,1,0,6,1,320,1,-1,0,0
41,6,0,1,0,0,1,0,6,1,160,3,-1,0,0
46,7,0,4,0,80,1,0,6,1,245,2,-1,0,0
40,7,3,1,0,105,1,0,6,1,189,2,-1,0,0
29,6,0,1,0,182,1,1,6,1,477,1,-1,0,0
49,6,0,1,0,82,1,0,6,1,310,1,-1,0,0
42,0,0,0,0,0,1,0,6,1,65,3,-1,0,0
54,7,0,1,0,510,1,0,6,1,196,2,-1,0,0
40,0,1,0,0,242,1,0,6,1,221,2,-1,0,0
53,6,0,1,0,244,1,1,6,1,197,2,-1,0,0
49,0,0,0,0,92,1,0,6,1,221,2,-1,0,0
40,3,0,3,1,0,1,0,6,1,64,2,-1,0,0
29,11,1,1,0,948,1,0,6,1,75,2,-1,0,0
36,3,0,3,0,23,1,0,6,1,400,2,-1,0,0
37,1,0,1,0,710,1,0,6,1,378,3,-1,0,0
39,7,0,1,0,1205,1,0,6,1,118,2,-1,0,0
36,1,0,1,0,368,1,1,6,1,1597,2,-1,0,1
44,2,0,0,0,1631,1,0,6,1,346,2,-1,0,0
40,6,0,1,0,6,1,0,6,1,60,3,-1,0,0
49,3,0,1,0,26,1,0,6,1,276,2,-1,0,0
30,1,1,4,0,-48,1,0,6,1,152,2,-1,0,0
57,0,0,0,0,2142,1,0,6,1,251,3,-1,0,0
24,7,1,1,0,77,1,1,6,1,390,2,-1,0,0
46,3,0,4,0,401,1,0,6,1,306,2,-1,0,0
33,6,0,1,0,21,0,0,6,1,189,3,-1,0,0
43,7,3,1,0,0,1,0,6,1,125,2,-1,0,0
43,6,1,1,0,-497,1,0,6,1,234,2,-1,0,0
40,3,3,3,0,369,0,0,6,1,79,2,-1,0,0
44,1,1,4,0,78,1,0,6,1,13,6,-1,0,0
35,1,1,0,0,226,1,1,6,1,283,3,-1,0,0
47,1,0,1,0,503,1,0,6,1,109,2,-1,0,0
33,3,0,1,0,372,1,0,6,1,132,2,-1,0,0
31,6,0,1,0,0,1,1,6,1,144,2,-1,0,0
40,3,3,1,0,0,1,0,6,1,121,2,-1,0,0
36,2,0,0,0,125,1,0,6,1,95,3,-1,0,0
56,5,3,3,0,4,1,0,6,1,31,3,-1,0,0
40,6,1,4,0,419,1,0,6,1,112,3,-1,0,0
41,6,3,1,0,322,1,0,6,1,87,4,-1,0,0
53,5,0,1,0,303,1,0,6,1,593,2,-1,0,0
39,3,0,1,0,607,1,0,6,1,99,2,-1,0,0
44,3,3,1,0,579,1,0,6,1,198,2,-1,0,0
38,6,0,1,0,3047,1,0,6,1,285,2,-1,0,0
54,1,3,1,0,83,1,0,6,1,190,3,-1,0,0
58,0,0,0,0,68,1,0,6,1,172,5,-1,0,0
52,3,0,3,0,58,1,0,6,1,213,3,-1,0,0
28,6,1,1,0,251,1,0,6,1,178,2,-1,0,0
36,3,0,1,0,688,1,0,6,1,174,2,-1,0,0
60,5,0,3,0,364,1,0,6,1,631,2,-1,0,0
42,7,3,1,0,55,1,0,6,1,176,5,-1,0,0
42,6,0,1,0,101,1,0,6,1,32,3,-1,0,0
44,0,0,0,0,105,1,0,6,1,1529,2,-1,0,0
51,3,3,3,0,325,1,0,6,1,254,2,-1,0,0
49,3,0,3,0,198,1,0,6,1,200,2,-1,0,0
47,2,0,4,0,209,1,0,6,1,135,2,-1,0,0
37,3,0,1,0,183,1,0,6,1,112,4,-1,0,0
34,0,0,0,0,105,1,0,6,1,314,3,-1,0,0
35,7,0,1,0,109,1,0,6,1,597,3,-1,0,0
35,3,1,1,0,376,1,1,6,1,207,3,-1,0,0
40,3,0,3,0,-7,1,0,6,1,410,2,-1,0,0
55,1,0,1,0,0,0,0,6,1,160,3,-1,0,0
55,5,0,1,0,143,1,0,6,1,42,3,-1,0,0
35,0,1,0,0,550,1,0,6,1,55,2,-1,0,0
57,3,0,3,0,162,1,0,6,1,155,2,-1,0,0
53,0,0,0,0,115,1,0,6,1,336,3,-1,0,0
41,3,0,3,0,512,1,0,6,1,233,2,-1,0,0
57,3,0,4,0,807,1,0,6,1,211,2,-1,0,0
45,3,0,4,0,248,1,0,6,1,88,5,-1,0,0
43,3,0,3,0,1211,1,0,6,1,208,3,-1,0,0
56,8,0,4,0,7,0,0,6,1,305,2,-1,0,0
31,2,0,0,0,281,1,0,6,1,206,2,-1,0,0
37,3,1,1,0,88,1,0,6,1,128,2,-1,0,0
30,0,0,0,0,32,1,0,6,1,122,3,-1,0,0
30,6,1,1,0,115,1,0,6,1,66,3,-1,0,0
54,3,0,1,0,254,1,0,6,1,66,2,-1,0,0
36,0,0,0,0,144,1,0,6,1,164,2,-1,0,0
55,9,0,0,0,383,0,0,6,1,343,3,-1,0,0
37,6,1,1,0,569,1,1,6,1,126,2,-1,0,0
38,10,0,1,0,0,1,0,6,1,59,3,-1,0,0
48,6,0,1,0,3754,1,0,6,1,249,3,-1,0,0
55,10,3,0,0,6920,1,0,6,1,406,3,-1,0,0
59,7,0,1,0,307,1,1,6,1,250,7,-1,0,0
37,1,0,1,0,-421,1,0,6,1,183,5,-1,0,0
33,3,3,1,0,60,0,0,6,1,190,3,-1,0,0
44,3,0,3,0,67,1,0,6,1,220,2,-1,0,0
57,1,0,1,0,402,1,0,6,1,153,3,-1,0,0
30,8,1,0,0,800,0,0,6,1,95,2,-1,0,0
42,1,0,0,0,239,1,1,6,1,191,3,-1,0,0
51,3,3,1,0,421,1,0,6,1,216,2,-1,0,0
44,6,3,1,0,161,1,0,7,1,89,2,-1,0,0
46,1,0,1,1,289,0,0,7,1,51,3,-1,0,0
29,11,1,1,0,110,1,0,7,1,169,3,-1,0,0
39,3,0,3,0,245,1,0,7,1,148,3,-1,0,0
42,7,0,1,0,0,1,0,7,1,132,3,-1,0,0
50,3,0,3,0,156,1,0,7,1,117,3,-1,0,0
42,1,1,1,0,0,1,0,7,1,275,4,-1,0,0
39,6,0,1,0,20,1,0,7,1,124,2,-1,0,0
55,1,1,0,0,92,1,0,7,1,118,3,-1,0,0
46,7,0,1,0,89,1,0,7,1,479,2,-1,0,0
42,3,0,1,0,166,1,0,7,1,285,3,-1,0,0
45,0,0,0,0,103,1,0,7,1,35,4,-1,0,0
43,3,0,3,0,-454,1,0,7,1,322,2,-1,0,0
42,6,0,1,0,445,1,0,7,1,202,2,-1,0,0
30,6,0,1,0,4,0,0,7,1,172,8,-1,0,0
47,3,0,1,0,1001,1,0,7,1,201,4,-1,0,0
51,7,3,1,0,-69,1,0,7,1,216,3,-1,0,0
38,1,1,1,0,42,1,0,7,1,195,2,-1,0,0
57,1,0,4,0,1617,1,0,7,1,96,2,-1,0,0
42,0,3,0,0,221,1,0,7,1,720,2,-1,0,0
32,1,3,1,0,210,1,1,7,1,188,2,-1,0,0
46,0,0,0,0,0,0,0,7,1,70,2,-1,0,0
29,11,1,0,0,185,1,0,7,1,141,3,-1,0,0
59,5,0,1,0,836,1,0,7,1,106,1,-1,0,0
32,3,1,1,0,301,1,0,7,1,395,2,-1,0,0
44,3,0,3,0,503,1,0,7,1,629,2,-1,0,0
40,5,0,3,0,407,1,0,7,1,502,1,-1,0,0
31,3,1,1,0,53,1,0,7,1,446,1,-1,0,0
46,8,0,0,0,2303,1,0,7,1,241,1,-1,0,0
43,0,0,0,0,144,1,0,7,1,131,3,-1,0,0
34,7,0,1,0,205,1,0,7,1,312,1,-1,0,0
39,0,0,0,0,305,1,0,7,1,275,6,-1,0,0
30,3,3,1,0,251,1,1,7,1,120,2,-1,0,0
56,5,0,1,0,0,1,0,7,1,333,4,-1,0,0
29,1,0,1,0,8,0,0,7,1,113,1,-1,0,0
40,3,3,1,0,139,1,0,7,1,91,1,-1,0,0
36,7,0,1,0,184,1,0,7,1,128,3,-1,0,0
37,3,1,1,0,238,1,0,7,1,200,2,-1,0,0
35,6,0,1,0,0,0,0,7,1,326,1,-1,0,0
35,3,0,3,1,0,1,0,7,1,292,1,-1,0,0
47,7,0,3,0,222,1,0,7,1,68,1,-1,0,0
31,7,0,1,0,414,1,0,7,1,215,1,-1,0,0
56,5,1,3,0,223,1,0,7,1,97,1,-1,0,0
57,1,0,1,0,197,0,0,7,1,32,1,-1,0,0
36,3,0,1,0,-251,1,0,7,1,162,1,-1,0,0
45,8,3,1,0,-139,1,0,7,1,152,3,-1,0,0
47,3,0,4,0,733,1,0,7,1,268,1,-1,0,0
29,1,1,0,0,0,1,0,7,1,104,2,-1,0,0
57,7,0,1,0,1,0,0,7,1,852,1,-1,0,0
45,3,0,3,0,97,1,0,7,1,923,3,-1,0,0
31,3,1,3,0,435,1,0,7,1,159,2,-1,0,0
31,0,3,0,0,0,1,0,7,1,953,3,-1,0,0
37,1,1,0,0,147,0,0,7,1,416,2,-1,0,0
30,1,1,0,0,3,1,0,7,1,174,1,-1,0,0
58,7,3,1,0,1109,1,1,7,1,180,1,-1,0,0
33,7,0,1,0,404,1,0,7,1,139,1,-1,0,0
39,3,0,3,0,981,1,0,7,1,294,1,-1,0,0
33,3,1,3,0,95,1,0,7,1,102,1,-1,0,0
34,7,0,1,0,302,1,0,7,1,124,1,-1,0,0
36,7,3,1,0,-290,1,1,7,1,128,1,-1,0,0
37,7,1,1,0,259,1,0,7,1,130,1,-1,0,0
35,3,0,1,0,527,1,1,7,1,143,1,-1,0,0
55,5,0,1,0,102,1,0,7,1,74,1,-1,0,0
34,0,1,0,0,872,1,0,7,1,105,2,-1,0,0
40,0,3,0,0,490,1,0,7,1,477,2,-1,0,0
42,3,1,3,0,19,1,0,7,1,158,1,-1,0,0
37,3,0,1,0,16,1,0,7,1,250,1,-1,0,0
42,0,0,0,0,386,1,0,7,1,168,1,-1,0,0
35,1,1,1,0,539,1,0,7,1,520,1,-1,0,0
44,1,3,1,0,-329,1,0,7,1,171,1,-1,0,0
30,7,1,1,0,-174,1,0,7,1,113,1,-1,0,0
45,2,0,1,0,68,1,0,7,1,254,1,-1,0,0
35,3,1,4,1,-532,1,0,7,1,149,1,-1,0,0
36,6,3,1,0,0,1,0,7,1,133,2,-1,0,0
49,3,0,1,0,64,1,0,7,1,293,3,-1,0,0
31,3,1,1,0,1415,1,0,7,1,485,1,-1,0,0
31,1,1,1,0,147,1,0,7,1,374,1,-1,0,0
39,3,0,1,0,72,1,0,7,1,425,6,-1,0,0
37,7,1,1,0,-196,1,0,7,1,207,1,-1,0,0
33,3,0,3,0,716,1,0,7,1,83,3,-1,0,0
37,0,0,0,0,0,1,0,7,1,228,1,-1,0,0
42,7,0,1,0,-246,1,0,7,1,149,1,-1,0,0
56,3,0,1,0,-203,1,0,7,1,139,1,-1,0,0
37,6,1,1,0,245,1,1,7,1,732,2,-1,0,1
36,7,1,1,0,342,1,0,7,1,142,1,-1,0,0
29,1,1,0,0,3,1,0,7,1,359,1,-1,0,0
54,0,0,0,1,-248,1,1,7,1,112,1,-1,0,0
38,3,0,1,0,376,1,0,7,1,1521,1,-1,0,0
43,3,3,1,0,370,1,0,7,1,216,1,-1,0,0
47,6,1,1,0,594,1,0,7,1,161,1,-1,0,0
47,3,0,1,0,387,1,0,7,1,122,2,-1,0,0
38,7,0,1,0,208,1,0,7,1,800,1,-1,0,0
40,3,0,1,0,563,1,0,7,1,615,1,-1,0,0
33,7,3,1,0,392,1,1,7,1,254,1,-1,0,0
33,5,0,1,0,165,0,0,7,1,111,1,-1,0,0
53,6,3,4,0,236,1,0,7,1,354,1,-1,0,0
37,7,0,3,0,52,1,0,7,1,359,1,-1,0,0
40,0,1,0,0,1265,1,0,7,1,97,1,-1,0,0
37,3,0,3,0,693,1,0,7,1,327,3,-1,0,0
35,1,0,1,0,118,1,0,7,1,236,1,-1,0,0
49,3,0,3,0,3659,1,0,7,1,160,1,-1,0,0
26,3,1,1,0,24,1,0,7,1,180,1,-1,0,0
38,0,1,0,0,673,1,0,7,1,184,1,-1,0,0
52,8,0,1,0,273,0,0,7,1,227,1,-1,0,0
33,7,3,1,0,327,1,0,7,1,109,1,-1,0,0
31,6,1,1,0,299,1,0,7,1,492,2,-1,0,0
32,3,0,1,0,0,1,0,7,1,298,1,-1,0,0
35,3,1,3,0,109,1,0,7,1,83,2,-1,0,0
55,0,3,0,0,552,0,0,7,1,241,2,-1,0,0
32,3,3,3,0,473,1,0,7,1,204,2,-1,0,0
37,4,1,4,0,414,1,0,7,1,131,1,-1,0,0
45,3,0,1,0,154,1,0,7,1,1138,1,-1,0,1
31,1,0,1,0,344,1,0,7,1,123,1,-1,0,0
38,6,0,1,0,8,1,0,7,1,125,1,-1,0,0
37,7,0,1,0,78,1,0,7,1,295,2,-1,0,0
38,3,0,1,0,266,1,0,7,1,287,1,-1,0,0
33,10,0,0,0,98,1,1,7,1,109,1,-1,0,0
38,3,0,3,0,83,1,0,7,1,140,2,-1,0,0
37,0,1,0,1,45,1,0,7,1,204,1,-1,0,0
29,9,0,0,0,8,1,0,7,1,233,1,-1,0,0
42,0,0,0,0,263,1,0,7,1,254,1,-1,0,0
40,3,0,1,0,306,1,0,7,1,184,2,-1,0,0
32,0,0,0,0,233,1,0,7,1,193,1,-1,0,0
47,0,3,0,0,447,0,1,7,1,126,1,-1,0,0
29,11,1,1,0,872,1,0,7,1,230,1,-1,0,0
53,7,3,3,0,-291,1,1,7,1,591,1,-1,0,1
